,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
3987,RM2 6RL,553609,190152,9589378,215000,2003-06-19 00:00,T,1055977200.0,2003.0,235.0,84.0,35.0,28.0,6.0,22.0,48.0,12.0,51.589312,0.215996,E00011897
3988,LU7 4TG,492616,224538,183976,57500,1995-03-31 00:00,T,796604400.0,1995.0,242.0,37.0,39.0,47.0,7.0,30.0,68.0,14.0,51.911685,-0.654986,E00088720
3989,GU7 3HT,497880,144604,15520402,190000,2008-01-07 00:00,D,1199664000.0,2008.0,279.0,30.0,26.0,37.0,4.0,34.0,130.0,18.0,51.192286,-0.600717,E00157646
3990,EN3 6EA,536631,198891,8702236,154995,2002-12-13 00:00,T,1039737600.0,2002.0,228.0,40.0,30.0,29.0,7.0,24.0,66.0,32.0,51.672164,-0.025485,E00171149
3991,BR1 5DP,540575,171538,19069458,337000,2013-12-09 00:00,S,1386547200.0,2013.0,216.0,48.0,26.0,30.0,7.0,29.0,63.0,13.0,51.425397,0.020492,E00004009
3992,UB6 9QY,513988,182729,7376098,100000,2001-01-15 00:00,D,979516800.0,2001.0,258.0,50.0,18.0,29.0,7.0,26.0,89.0,39.0,51.531971,-0.358064,E00006340
3993,HA5 5QP,512673,189280,14778264,250000,2007-03-23 00:00,T,1174608000.0,2007.0,230.0,23.0,19.0,28.0,5.0,21.0,115.0,19.0,51.591114,-0.374931,E00010944
3994,TW1 2EA,517640,174233,2698440,110000,1997-12-10 00:00,F,881712000.0,1997.0,238.0,6.0,13.0,14.0,0.0,22.0,173.0,10.0,51.454865,-0.308282,E00019614
3995,TW1 2EA,517640,174233,19345587,600000,2014-01-30 00:00,F,1391040000.0,2014.0,238.0,6.0,13.0,14.0,0.0,22.0,173.0,10.0,51.454865,-0.308282,E00019614
3996,TN8 6HP,543932,147443,3974493,85000,1999-07-30 00:00,T,933289200.0,1999.0,394.0,44.0,50.0,70.0,14.0,64.0,139.0,13.0,51.208075,0.059041,E00123994
3997,TN8 6HP,543932,147443,14776134,195000,2007-08-20 00:00,T,1187564400.0,2007.0,394.0,44.0,50.0,70.0,14.0,64.0,139.0,13.0,51.208075,0.059041,E00123994
3998,IG7 4JB,545112,192465,7053482,98000,2001-11-26 00:00,F,1006732800.0,2001.0,214.0,58.0,36.0,30.0,4.0,14.0,63.0,9.0,51.612319,0.094371,E00018721
3999,EN1 1PB,533464,196149,11337444,200000,2004-04-05 00:00,T,1081119600.0,2004.0,267.0,53.0,33.0,33.0,1.0,29.0,106.0,12.0,51.648349,-0.072371,E00007538
4000,HA1 4DA,514371,187872,17104835,316000,2011-03-03 00:00,T,1299110400.0,2011.0,279.0,30.0,24.0,25.0,2.0,34.0,144.0,20.0,51.578117,-0.350859,E00011189
4001,SW9 8BP,530929,175489,7422831,243000,2001-09-28 00:00,T,1001631600.0,2001.0,235.0,30.0,11.0,20.0,5.0,26.0,122.0,21.0,51.463238,-0.116648,E00015417
4002,WD6 4RB,518964,197345,11306447,188750,2004-05-04 00:00,T,1083625200.0,2004.0,248.0,76.0,45.0,25.0,9.0,27.0,52.0,14.0,51.662304,-0.281409,E00119517
4003,LU3 2RG,506527,224097,21345738,220000,2016-07-19 00:00,S,1468882800.0,2016.0,288.0,96.0,55.0,43.0,13.0,22.0,37.0,22.0,51.90522,-0.453035,E00079708
4004,EN1 3JJ,533381,197414,7170352,176000,2001-06-22 00:00,S,993164400.0,2001.0,331.0,60.0,52.0,65.0,12.0,43.0,80.0,19.0,51.659691,-0.073061,E00007640
4005,LU2 0PL,510559,222323,2227352,64000,1997-08-26 00:00,S,872550000.0,1997.0,273.0,35.0,48.0,46.0,12.0,38.0,74.0,20.0,51.888491,-0.394946,E00079746
4006,TW9 3AU,519149,177728,5692210,329950,2000-10-26 00:00,T,972514800.0,2000.0,214.0,8.0,16.0,18.0,2.0,20.0,138.0,12.0,51.485952,-0.285397,E00019364
4007,E14 9FG,537836,179432,18052090,305000,2012-07-09 00:00,F,1341788400.0,2012.0,253.0,49.0,30.0,29.0,2.0,23.0,93.0,27.0,51.497239,-0.01578,E00167153
4008,E14 9FG,537836,179432,17054813,199950,2011-10-18 00:00,F,1318892400.0,2011.0,253.0,49.0,30.0,29.0,2.0,23.0,93.0,27.0,51.497239,-0.01578,E00167153
4009,GU9 8TF,483069,144997,381443,144500,1995-06-29 00:00,D,804380400.0,1995.0,241.0,37.0,37.0,37.0,12.0,31.0,80.0,7.0,51.198179,-0.812466,E00157533
4010,EN4 8DD,526899,195176,17835077,282000,2012-08-24 00:00,T,1345762800.0,2012.0,164.0,18.0,16.0,24.0,1.0,18.0,70.0,17.0,51.641087,-0.167531,E00000859
4011,CR0 4QL,530839,164736,7905186,146000,2002-04-03 00:00,T,1017788400.0,2002.0,324.0,56.0,49.0,53.0,12.0,42.0,91.0,21.0,51.366624,-0.121907,E00005823
4012,CR0 4QL,530839,164736,3234957,75000,1998-09-11 00:00,T,905468400.0,1998.0,324.0,56.0,49.0,53.0,12.0,42.0,91.0,21.0,51.366624,-0.121907,E00005823
4013,NW8 7BA,527050,183270,61901,10000,1995-10-20 00:00,F,814143600.0,1995.0,256.0,15.0,13.0,16.0,6.0,21.0,142.0,43.0,51.534048,-0.169656,E00023881
4014,SE9 3PP,544446,172390,16776672,239950,2010-11-19 00:00,S,1290124800.0,2010.0,317.0,64.0,40.0,59.0,9.0,36.0,94.0,15.0,51.432106,0.076537,E00002099
4015,RH6 8AP,527924,143263,8959923,115000,2003-09-01 00:00,F,1062370800.0,2003.0,231.0,48.0,59.0,40.0,11.0,25.0,31.0,17.0,51.174305,-0.171434,E00155991
4016,SE6 4NE,536943,173201,5005761,102000,1999-06-15 00:00,T,929401200.0,1999.0,335.0,58.0,46.0,59.0,2.0,41.0,91.0,38.0,51.441256,-0.031014,E00016807
4017,E15 2BY,538356,185954,10795158,165000,2004-12-15 00:00,F,1103068800.0,2004.0,326.0,33.0,36.0,28.0,4.0,18.0,122.0,85.0,51.555339,-0.005592,E00021823
4018,N16 8EF,533404,185855,16969331,765000,2011-07-14 00:00,T,1310598000.0,2011.0,289.0,38.0,21.0,26.0,1.0,28.0,154.0,21.0,51.555813,-0.077123,E00009133
4019,SE2 0RG,546163,178097,17412896,208000,2011-07-08 00:00,T,1310079600.0,2011.0,265.0,63.0,42.0,40.0,10.0,28.0,65.0,17.0,51.482947,0.103575,E00008319
4020,BR1 1TT,540403,168936,8275119,82000,2002-06-21 00:00,F,1024614000.0,2002.0,208.0,26.0,16.0,40.0,4.0,28.0,83.0,11.0,51.402084,0.017049,E00003264
4021,HA4 9JT,511594,186847,5852254,102000,2000-05-26 00:00,F,959295600.0,2000.0,284.0,29.0,38.0,41.0,17.0,42.0,106.0,11.0,51.569425,-0.391244,E00012048
4022,EN5 4JW,524395,196625,10558300,250000,2004-04-13 00:00,T,1081810800.0,2004.0,380.0,62.0,31.0,41.0,2.0,41.0,175.0,28.0,51.654651,-0.203257,E00001211
4023,TW7 7DZ,515955,174959,1354819,53000,1996-10-18 00:00,F,845593200.0,1996.0,228.0,30.0,26.0,30.0,3.0,29.0,83.0,27.0,51.461737,-0.33227,E00013248
4024,KT3 5PS,520799,166460,15091831,189000,2008-06-09 00:00,F,1212966000.0,2008.0,298.0,62.0,54.0,56.0,6.0,32.0,61.0,27.0,51.38434,-0.265462,E00014982
4025,RM9 6JL,548556,184234,5647148,85000,2000-10-10 00:00,D,971132400.0,2000.0,225.0,71.0,17.0,39.0,9.0,21.0,45.0,23.0,51.537465,0.14061,E00000289
4026,SE3 7RP,539407,177817,16563243,675000,2010-07-30 00:00,F,1280444400.0,2010.0,137.0,60.0,8.0,5.0,2.0,5.0,50.0,7.0,51.482169,0.005285,E00007864
4027,SE3 7RP,539407,177817,19547512,450000,2014-03-31 00:00,F,1396220400.0,2014.0,137.0,60.0,8.0,5.0,2.0,5.0,50.0,7.0,51.482169,0.005285,E00007864
4028,AL7 2HY,526283,212367,15101230,145000,2008-03-28 00:00,F,1206662400.0,2008.0,209.0,34.0,32.0,28.0,10.0,26.0,73.0,6.0,51.795704,-0.170203,E00121627
4029,SL3 8YD,501810,179500,15507709,186000,2008-08-15 00:00,F,1218754800.0,2008.0,291.0,27.0,38.0,37.0,6.0,39.0,119.0,25.0,51.505272,-0.534497,E00083359
4030,SL3 8YD,501810,179500,15659163,128500,2008-11-27 00:00,S,1227744000.0,2008.0,291.0,27.0,38.0,37.0,6.0,39.0,119.0,25.0,51.505272,-0.534497,E00083359
4031,HA1 2PN,516206,188668,4903781,107000,1999-05-14 00:00,T,926636400.0,1999.0,319.0,43.0,36.0,32.0,4.0,28.0,138.0,38.0,51.584897,-0.324156,E00010679
4032,CM6 1EW,563363,221292,17855128,115000,2012-05-21 00:00,F,1337554800.0,2012.0,193.0,23.0,34.0,31.0,7.0,33.0,57.0,8.0,51.866289,0.371254,E00112133
4033,SL3 8AZ,501991,178935,6765357,114000,2001-02-01 00:00,T,980985600.0,2001.0,234.0,62.0,29.0,25.0,6.0,25.0,57.0,30.0,51.500161,-0.532053,E00083265
4034,HA9 9SZ,518475,187540,1852540,133000,1997-05-29 00:00,S,864860400.0,1997.0,221.0,61.0,12.0,16.0,4.0,17.0,79.0,32.0,51.574297,-0.291845,E00002350
4035,N17 6JX,532861,189588,5155634,107000,2000-04-07 00:00,T,955062000.0,2000.0,251.0,39.0,23.0,34.0,4.0,19.0,93.0,39.0,51.589487,-0.08354,E00009918
4036,KT2 5HE,518160,170477,3971676,88500,1999-10-07 00:00,F,939250800.0,1999.0,308.0,29.0,24.0,36.0,2.0,34.0,171.0,12.0,51.421016,-0.301981,E00015139
4037,N12 8QH,526238,193131,4552411,142000,1999-07-30 00:00,F,933289200.0,1999.0,304.0,26.0,28.0,25.0,0.0,27.0,153.0,45.0,51.622823,-0.177874,E00001572
4038,E14 3WQ,537825,178256,8388898,469950,2002-10-04 00:00,F,1033686000.0,2002.0,612.0,14.0,3.0,34.0,3.0,47.0,458.0,53.0,51.486352,-0.016483,E00021538
4039,WD3 1QF,505856,194545,19180289,294000,2014-03-27 00:00,F,1395878400.0,2014.0,388.0,26.0,34.0,37.0,5.0,46.0,213.0,27.0,51.639811,-0.471722,E00121120
4040,LU4 0SZ,503186,223510,15379532,147500,2008-06-26 00:00,T,1214434800.0,2008.0,249.0,89.0,39.0,42.0,7.0,25.0,25.0,22.0,51.900626,-0.501725,E00079669
4041,SG1 5QL,525062,225236,2339855,63950,1997-07-31 00:00,T,870303600.0,1997.0,299.0,66.0,76.0,48.0,12.0,30.0,52.0,15.0,51.911616,-0.183248,E00120765
4042,SG1 1NJ,525125,224586,17036483,187000,2011-08-03 00:00,T,1312326000.0,2011.0,247.0,55.0,62.0,43.0,3.0,26.0,39.0,19.0,51.905769,-0.182568,E00120630
4043,WD3 4JH,505242,196809,4826404,434999,1999-11-24 00:00,D,943401600.0,1999.0,256.0,15.0,24.0,49.0,6.0,34.0,114.0,14.0,51.660221,-0.479884,E00120922
4044,GU8 4LF,500732,136377,16778320,338000,2010-07-19 00:00,S,1279494000.0,2010.0,272.0,42.0,24.0,37.0,2.0,33.0,121.0,13.0,51.117837,-0.56219,E00157403
4045,SM1 2RB,525284,164889,3169627,83500,1998-09-01 00:00,T,904604400.0,1998.0,244.0,44.0,34.0,52.0,3.0,28.0,63.0,20.0,51.369251,-0.201607,E00020863
4046,RH2 0SA,525480,150394,21686324,651755,2016-08-26 00:00,O,1472166000.0,2016.0,243.0,26.0,17.0,30.0,8.0,33.0,118.0,11.0,51.23908,-0.203866,E00156173
4047,DA9 9PB,558027,174777,6677512,123000,2001-09-28 00:00,S,1001631600.0,2001.0,223.0,17.0,42.0,51.0,11.0,35.0,53.0,14.0,51.449948,0.272842,E00122555
4048,W12 9AU,522091,179613,8482699,167500,2002-10-14 00:00,F,1034550000.0,2002.0,325.0,62.0,26.0,24.0,3.0,58.0,106.0,46.0,51.502275,-0.242381,E00009296
4049,BR1 3RG,539923,170133,1900329,84999,1997-02-21 00:00,T,856483200.0,1997.0,226.0,50.0,55.0,29.0,0.0,25.0,56.0,11.0,51.412959,0.010625,E00004032
4050,ME7 1HG,577067,168626,20172910,135000,2015-10-26 00:00,T,1445817600.0,2015.0,372.0,73.0,68.0,61.0,14.0,65.0,60.0,31.0,51.389021,0.543533,E00081049
4051,E14 8AF,536905,180820,19127317,130425,2014-10-01 00:00,F,1412118000.0,2014.0,302.0,87.0,39.0,29.0,3.0,28.0,76.0,40.0,51.509731,-0.02861,E00021423
4052,N14 6HU,529793,194657,17266927,435000,2011-10-17 00:00,S,1318806000.0,2011.0,241.0,44.0,32.0,40.0,5.0,26.0,80.0,14.0,51.635755,-0.12594,E00007564
4053,EN2 0DY,532849,198157,18354893,405000,2013-12-13 00:00,S,1386892800.0,2013.0,261.0,41.0,44.0,39.0,8.0,42.0,76.0,11.0,51.666484,-0.08048,E00007007
4054,EN3 5JP,535377,197849,1242167,42000,1996-05-31 00:00,F,833497200.0,1996.0,271.0,95.0,45.0,39.0,2.0,27.0,44.0,19.0,51.663105,-0.044083,E00007159
4055,KT8 2QQ,513056,168350,1267135,124000,1996-01-31 00:00,D,823046400.0,1996.0,244.0,48.0,27.0,35.0,9.0,44.0,68.0,13.0,51.402913,-0.376104,E00154722
4056,KT2 7QY,520506,171624,21314678,940000,2016-10-14 00:00,T,1476399600.0,2016.0,287.0,41.0,11.0,28.0,1.0,36.0,143.0,27.0,51.43075,-0.267799,E00014874
4057,CM1 1SY,570341,207224,15700448,139000,2009-12-16 00:00,F,1260921600.0,2009.0,230.0,8.0,21.0,33.0,6.0,41.0,108.0,13.0,51.737745,0.465649,E00170974
4058,CR2 6DT,531826,163259,12859409,249995,2006-09-29 00:00,F,1159484400.0,2006.0,386.0,78.0,61.0,55.0,8.0,41.0,114.0,29.0,51.353061,-0.107827,E00005844
4059,SL9 0JT,500373,191773,3385686,180000,1998-11-06 00:00,S,910310400.0,1998.0,192.0,48.0,32.0,31.0,8.0,16.0,50.0,7.0,51.615854,-0.551708,E00089599
4060,SM1 2DN,524553,163831,15208196,415000,2008-05-15 00:00,S,1210806000.0,2008.0,271.0,32.0,28.0,39.0,10.0,40.0,108.0,14.0,51.359903,-0.212487,E00020936
4061,DA8 1JB,549726,177265,7369848,72500,2001-01-05 00:00,F,978652800.0,2001.0,234.0,52.0,44.0,47.0,7.0,24.0,51.0,9.0,51.47454,0.154497,E00002167
4062,DA8 1JB,549726,177265,18659101,237500,2013-02-07 00:00,S,1360195200.0,2013.0,234.0,52.0,44.0,47.0,7.0,24.0,51.0,9.0,51.47454,0.154497,E00002167
4063,TN6 1RL,551155,131310,21985187,745000,2016-04-29 00:00,D,1461884400.0,2016.0,273.0,26.0,28.0,50.0,11.0,39.0,110.0,9.0,51.061227,0.155645,E00107482
4064,LU4 9JR,504602,224633,13924913,159000,2007-05-30 00:00,S,1180479600.0,2007.0,186.0,21.0,31.0,37.0,4.0,27.0,53.0,13.0,51.910428,-0.480726,E00079635
4065,SL6 2HZ,489092,178013,14085185,490000,2007-06-21 00:00,D,1182380400.0,2007.0,275.0,44.0,27.0,41.0,5.0,19.0,115.0,24.0,51.494042,-0.718091,E00083510
4066,DA2 7WR,551333,172741,10734583,372500,2004-07-30 00:00,T,1091142000.0,2004.0,223.0,33.0,40.0,42.0,5.0,20.0,72.0,11.0,51.433474,0.175642,E00167455
4067,SS8 9ND,577779,183503,15348124,159995,2008-04-15 00:00,T,1208214000.0,2008.0,201.0,56.0,43.0,49.0,2.0,25.0,17.0,9.0,51.522461,0.56117,E00109246
4068,KT3 3RB,520101,168485,146992,69000,1995-11-24 00:00,S,817171200.0,1995.0,300.0,49.0,20.0,30.0,5.0,44.0,108.0,44.0,51.402689,-0.27484,E00014759
4069,KT3 3RB,520101,168485,96856,60000,1995-04-13 00:00,T,797727600.0,1995.0,300.0,49.0,20.0,30.0,5.0,44.0,108.0,44.0,51.402689,-0.27484,E00014759
4070,BR3 3JW,537202,168108,21119012,520000,2016-04-13 00:00,T,1460502000.0,2016.0,274.0,43.0,48.0,51.0,5.0,42.0,80.0,5.0,51.395426,-0.029259,E00003795
4071,BR1 4AF,539719,170061,17652005,160000,2012-01-04 00:00,F,1325635200.0,2012.0,275.0,40.0,33.0,38.0,4.0,37.0,106.0,17.0,51.412362,0.007691,E00003282
4072,IG3 9XY,545424,186607,10249275,245000,2004-10-13 00:00,T,1097622000.0,2004.0,273.0,40.0,43.0,38.0,3.0,34.0,74.0,41.0,51.559648,0.096437,E00018809
4073,BR1 1JB,540217,168985,2121282,9300,1997-10-02 00:00,F,875746800.0,1997.0,250.0,34.0,17.0,34.0,4.0,27.0,114.0,20.0,51.40257,0.014396,E00003266
4074,BR3 4QB,536129,169327,4211346,149950,1999-10-11 00:00,T,939596400.0,1999.0,181.0,18.0,25.0,18.0,5.0,21.0,83.0,11.0,51.406683,-0.04416,E00003385
4075,AL3 5QH,514744,207862,6444438,293000,2001-05-25 00:00,T,990745200.0,2001.0,290.0,15.0,20.0,25.0,3.0,31.0,183.0,13.0,51.757701,-0.338935,E00120478
4076,CR3 5XB,533349,155970,19653675,136500,2014-05-22 00:00,F,1400713200.0,2014.0,165.0,52.0,16.0,28.0,3.0,21.0,39.0,6.0,51.287263,-0.08915,E00157281
4077,EN5 1RS,525808,195838,10497563,119000,2004-02-09 00:00,F,1076284800.0,2004.0,274.0,26.0,30.0,38.0,3.0,36.0,113.0,28.0,51.647272,-0.183052,E00001335
4078,HA4 6BA,510157,186682,12920327,232000,2006-07-31 00:00,T,1154300400.0,2006.0,235.0,40.0,40.0,39.0,14.0,22.0,72.0,8.0,51.56826,-0.412034,E00012295
4079,CM7 1ZL,575317,221999,12960916,297000,2006-02-10 00:00,D,1139529600.0,2006.0,275.0,60.0,39.0,51.0,13.0,33.0,60.0,19.0,51.869016,0.544994,E00108562
4080,SL7 1QH,485793,186441,19628373,599950,2014-02-28 00:00,D,1393545600.0,2014.0,243.0,22.0,10.0,31.0,2.0,20.0,146.0,12.0,51.570305,-0.763549,E00090296
4081,CM1 6GY,573172,208809,365607,157995,1995-07-14 00:00,D,805676400.0,1995.0,257.0,28.0,41.0,51.0,7.0,31.0,90.0,9.0,51.751207,0.507343,E00109819
4082,CM1 6GY,573172,208809,9005938,355000,2003-11-28 00:00,D,1069977600.0,2003.0,257.0,28.0,41.0,51.0,7.0,31.0,90.0,9.0,51.751207,0.507343,E00109819
4083,NW1 0AY,529071,183919,15663966,410000,2009-11-27 00:00,F,1259280000.0,2009.0,226.0,30.0,25.0,15.0,3.0,26.0,98.0,29.0,51.539422,-0.140297,E00004237
4084,ME2 2QG,571608,168408,7171163,45000,2001-11-19 00:00,T,1006128000.0,2001.0,263.0,46.0,63.0,49.0,15.0,31.0,46.0,13.0,51.388767,0.464992,E00081655
4085,SL6 0NF,492457,181598,18039830,135000,2012-08-24 00:00,F,1345762800.0,2012.0,237.0,25.0,44.0,38.0,14.0,32.0,73.0,11.0,51.525737,-0.668665,E00089859
4086,SE1 6BT,532015,179135,9130744,205000,2003-10-29 00:00,F,1067385600.0,2003.0,226.0,2.0,5.0,8.0,0.0,16.0,179.0,16.0,51.49605,-0.099246,E00167500
4087,SW6 2NG,525889,176094,22028092,660000,2016-10-07 00:00,F,1475794800.0,2016.0,248.0,38.0,19.0,20.0,2.0,31.0,119.0,19.0,51.469818,-0.188959,E00009684
4088,NW4 4LH,522770,189710,18609811,627500,2013-01-23 00:00,S,1358899200.0,2013.0,246.0,20.0,13.0,25.0,6.0,24.0,124.0,34.0,51.592978,-0.229065,E00001197
4089,EN1 2JU,532977,194885,20496730,470000,2015-04-24 00:00,S,1429830000.0,2015.0,255.0,53.0,28.0,44.0,6.0,27.0,85.0,12.0,51.63706,-0.079844,E00006957
4090,SL2 5LQ,498959,180634,9654373,178950,2003-06-06 00:00,S,1054854000.0,2003.0,306.0,68.0,53.0,39.0,6.0,33.0,45.0,62.0,51.515971,-0.575243,E00083399
4091,RH1 6ST,527195,148978,13070536,187950,2006-03-01 00:00,F,1141171200.0,2006.0,255.0,26.0,31.0,40.0,4.0,38.0,107.0,9.0,51.225831,-0.179834,E00156027
4092,E14 9PW,538595,180483,12343859,362000,2005-02-11 00:00,F,1108080000.0,2005.0,390.0,11.0,11.0,16.0,1.0,21.0,280.0,50.0,51.506291,-0.004406,E00167151
4093,CR4 1QU,530322,167994,677958,37000,1995-11-30 00:00,F,817689600.0,1995.0,231.0,42.0,49.0,33.0,9.0,20.0,57.0,21.0,51.396022,-0.128135,E00017365
4094,SL1 8AD,492949,182810,4490479,164950,1999-04-06 00:00,S,923353200.0,1999.0,210.0,36.0,30.0,38.0,10.0,21.0,70.0,5.0,51.536645,-0.660835,E00089847
4095,UB5 6NN,510822,183052,2168240,76500,1997-02-06 00:00,S,855187200.0,1997.0,298.0,81.0,47.0,48.0,10.0,24.0,62.0,26.0,51.535504,-0.403586,E00006618
4096,LU5 4AX,503338,221093,14800276,137500,2007-08-17 00:00,T,1187305200.0,2007.0,197.0,49.0,38.0,28.0,11.0,27.0,34.0,10.0,51.878829,-0.500184,E00088805
4097,W14 8HW,524447,179128,16892261,453612,2010-09-14 00:00,F,1284418800.0,2010.0,339.0,44.0,27.0,26.0,0.0,35.0,169.0,38.0,51.497325,-0.208787,E00014375
4098,UB3 1JH,509146,180648,9503168,208000,2003-09-30 00:00,T,1064876400.0,2003.0,286.0,94.0,39.0,38.0,8.0,24.0,55.0,28.0,51.514223,-0.428485,E00012009
4099,SW9 0AR,531021,176608,4170929,590000,1999-10-29 00:00,S,941151600.0,1999.0,221.0,23.0,23.0,20.0,2.0,31.0,108.0,14.0,51.473264,-0.11491,E00016106
4100,AL7 4SY,523544,211215,20193657,230000,2015-09-08 00:00,F,1441666800.0,2015.0,205.0,9.0,25.0,34.0,4.0,36.0,88.0,9.0,51.785963,-0.21031,E00173223
4101,LU3 1DT,508682,221992,7854498,60000,2002-06-07 00:00,F,1023404400.0,2002.0,327.0,94.0,40.0,48.0,10.0,23.0,70.0,42.0,51.885893,-0.422225,E00079392
4102,BR5 2LF,546814,168556,2761483,28000,1997-04-30 00:00,F,862354800.0,1997.0,222.0,53.0,46.0,40.0,5.0,42.0,29.0,7.0,51.396869,0.108939,E00003598
4103,AL4 0GS,517264,205958,4365816,314950,1999-12-16 00:00,D,945302400.0,1999.0,286.0,27.0,28.0,31.0,2.0,33.0,158.0,7.0,51.740068,-0.303083,E00120247
4104,GU4 7AT,502585,151180,17281598,740000,2011-04-28 00:00,D,1303945200.0,2011.0,229.0,33.0,16.0,24.0,5.0,34.0,98.0,19.0,51.250581,-0.531445,E00155393
4105,SL6 3YN,487885,179332,16197146,260000,2009-12-14 00:00,S,1260748800.0,2009.0,253.0,50.0,28.0,39.0,10.0,32.0,83.0,11.0,51.506097,-0.735115,E00083606
4106,BR5 3HQ,547393,169120,20047543,230000,2014-12-22 00:00,O,1419206400.0,2014.0,201.0,58.0,35.0,31.0,1.0,22.0,46.0,8.0,51.401966,0.117542,E00003540
4107,SE8 4JB,537401,176539,19642933,536000,2014-04-14 00:00,T,1397430000.0,2014.0,263.0,59.0,17.0,34.0,5.0,28.0,109.0,11.0,51.471141,-0.023133,E00016212
4108,E10 5ER,537752,187044,14646479,173000,2007-03-30 00:00,F,1175209200.0,2007.0,293.0,64.0,32.0,45.0,7.0,32.0,63.0,50.0,51.565454,-0.01398,E00022295
4109,SL6 2DE,491215,178088,10257352,239950,2004-07-16 00:00,T,1089932400.0,2004.0,285.0,33.0,28.0,36.0,2.0,42.0,129.0,15.0,51.494369,-0.687485,E00083516
4110,ME4 5NL,576377,167185,6483770,58995,2001-08-17 00:00,T,998002800.0,2001.0,272.0,52.0,33.0,54.0,9.0,41.0,46.0,37.0,51.37632,0.532855,E00080976
4111,E17 3RE,538653,189791,18746453,462500,2013-09-27 00:00,T,1380236400.0,2013.0,247.0,43.0,28.0,35.0,5.0,26.0,74.0,36.0,51.589917,9.4e-05,E00022461
4112,SE8 3EF,537471,177764,4725674,56250,1999-03-31 00:00,T,922834800.0,1999.0,165.0,16.0,10.0,27.0,3.0,15.0,83.0,11.0,51.482406,-0.021911,E00176497
4113,HA4 8HW,509903,187387,1815802,150000,1997-01-10 00:00,D,852854400.0,1997.0,244.0,60.0,33.0,31.0,13.0,21.0,67.0,19.0,51.574646,-0.415477,E00012281
4114,ME6 5PZ,569374,161419,5573680,81500,2000-05-26 00:00,T,959295600.0,2000.0,256.0,46.0,48.0,57.0,13.0,39.0,42.0,11.0,51.326651,0.429591,E00125734
4115,LU7 9DG,495086,218594,3200576,162500,1998-01-07 00:00,D,884131200.0,1998.0,199.0,24.0,15.0,25.0,11.0,16.0,97.0,11.0,51.856839,-0.618679,E00089135
4116,SE8 4HZ,537332,176565,17163736,390000,2011-09-21 00:00,T,1316559600.0,2011.0,263.0,59.0,17.0,34.0,5.0,28.0,109.0,11.0,51.471391,-0.024115,E00016212
4117,SW5 0HS,525884,178528,16283020,675000,2009-03-27 00:00,F,1238112000.0,2009.0,168.0,1.0,1.0,10.0,2.0,12.0,127.0,15.0,51.491642,-0.188324,E00014202
4118,RM8 1HU,548770,187639,17374893,174000,2011-09-22 00:00,T,1316646000.0,2011.0,231.0,61.0,42.0,36.0,7.0,27.0,35.0,23.0,51.568012,0.145119,E00000551
4119,CM1 6FN,572713,209323,20396685,330000,2015-05-18 00:00,D,1431903600.0,2015.0,273.0,30.0,43.0,58.0,14.0,47.0,70.0,11.0,51.755965,0.500955,E00109831
4120,W14 0NR,524068,179383,7593095,280000,2002-07-03 00:00,F,1025650800.0,2002.0,394.0,20.0,15.0,20.0,2.0,29.0,267.0,41.0,51.499778,-0.213993,E00009244
4121,HA3 5BB,515912,189439,6896898,106000,2001-01-21 00:00,F,980035200.0,2001.0,386.0,62.0,52.0,46.0,6.0,49.0,127.0,44.0,51.591878,-0.328143,E00010910
4122,CM1 4EP,570857,209032,4128311,138750,1999-08-20 00:00,D,935103600.0,1999.0,263.0,54.0,32.0,38.0,21.0,23.0,80.0,15.0,51.75392,0.473949,E00109684
4123,ME1 2QT,575036,166440,4188783,96500,1999-03-26 00:00,S,922406400.0,1999.0,286.0,106.0,34.0,37.0,9.0,30.0,51.0,19.0,51.370042,0.513241,E00081508
4124,NW8 7LJ,527561,183540,3238830,430000,1998-03-05 00:00,T,889056000.0,1998.0,154.0,15.0,11.0,11.0,0.0,9.0,87.0,21.0,51.536206,-0.162187,E00023923
4125,NW8 7LJ,527561,183540,18735013,321157,2013-11-12 00:00,O,1384214400.0,2013.0,154.0,15.0,11.0,11.0,0.0,9.0,87.0,21.0,51.536206,-0.162187,E00023923
4126,SM4 4HL,524126,168273,17014658,340000,2011-03-25 00:00,T,1301011200.0,2011.0,254.0,29.0,27.0,40.0,11.0,38.0,93.0,16.0,51.399918,-0.217052,E00017008
4127,SM4 4HL,524126,168273,19122962,629950,2014-10-10 00:00,T,1412895600.0,2014.0,254.0,29.0,27.0,40.0,11.0,38.0,93.0,16.0,51.399918,-0.217052,E00017008
4128,AL8 7JQ,523674,213513,7873868,490000,2002-03-15 00:00,D,1016150400.0,2002.0,266.0,28.0,24.0,40.0,5.0,28.0,127.0,14.0,51.806586,-0.207607,E00121657
4129,UB6 8XB,514849,183039,21905541,301000,2016-01-21 00:00,F,1453334400.0,2016.0,230.0,83.0,33.0,19.0,3.0,9.0,54.0,29.0,51.534663,-0.345495,E00006332
4130,HA1 4RA,514476,188741,7573795,249950,2002-01-25 00:00,T,1011916800.0,2002.0,298.0,36.0,17.0,29.0,2.0,32.0,153.0,29.0,51.585898,-0.349077,E00010831
