,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
145,EN4 8TE,527093,195318,19396223,430000,2014-07-23 00:00,T,1406070000.0,2014.0,271.0,43.0,36.0,43.0,10.0,28.0,91.0,20.0,51.64231,-0.164678,E00000855
146,SW2 4LZ,530051,173962,15647850,168000,2008-02-01 00:00,F,1201824000.0,2008.0,202.0,41.0,21.0,19.0,1.0,18.0,74.0,28.0,51.449655,-0.129282,E00015943
147,N10 1JB,527830,190497,10008089,227000,2003-06-27 00:00,T,1056668400.0,2003.0,178.0,45.0,27.0,23.0,1.0,21.0,51.0,10.0,51.598819,-0.155791,E00010021
148,UB3 2JG,509884,181006,3639972,79950,1998-03-27 00:00,T,890956800.0,1998.0,324.0,71.0,60.0,47.0,7.0,39.0,59.0,41.0,51.517289,-0.417757,E00012487
149,E1W 2JP,534558,180396,3207368,210000,1998-07-17 00:00,T,900630000.0,1998.0,319.0,37.0,15.0,23.0,1.0,19.0,191.0,33.0,51.506448,-0.062601,E00021602
150,SL4 3BX,496443,176351,18360981,272500,2013-03-22 00:00,F,1363910400.0,2013.0,244.0,16.0,20.0,26.0,5.0,21.0,142.0,14.0,51.477907,-0.61266,E00083524
151,ME7 2QD,578521,168686,5363668,62000,2000-10-02 00:00,T,970441200.0,2000.0,206.0,45.0,30.0,43.0,5.0,33.0,45.0,5.0,51.389142,0.564397,E00081051
152,RM8 1RT,547843,187338,12069095,163000,2005-08-05 00:00,T,1123196400.0,2005.0,233.0,60.0,39.0,32.0,5.0,26.0,48.0,23.0,51.565551,0.131642,E00000486
153,N17 8JX,533331,191379,4432235,43000,1999-10-29 00:00,F,941151600.0,1999.0,278.0,57.0,34.0,46.0,1.0,22.0,83.0,35.0,51.605545,-0.076206,E00010501
154,HA5 2EH,510585,188439,13398826,297000,2006-04-03 00:00,T,1144018800.0,2006.0,232.0,34.0,20.0,32.0,8.0,30.0,100.0,8.0,51.583986,-0.40528,E00012113
155,LU3 4DQ,507214,225965,14064740,239000,2007-07-10 00:00,D,1184022000.0,2007.0,274.0,48.0,32.0,53.0,18.0,26.0,78.0,19.0,51.921886,-0.442428,E00079428
156,HP5 2AR,496116,202304,3348779,60000,1998-10-26 00:00,T,909360000.0,1998.0,292.0,59.0,29.0,39.0,6.0,36.0,89.0,34.0,51.71124,-0.610098,E00089678
157,LU2 8HG,510778,223921,16559368,169000,2010-03-31 00:00,S,1269990000.0,2010.0,255.0,65.0,28.0,34.0,11.0,38.0,54.0,25.0,51.902863,-0.391236,E00079856
158,SG4 8YJ,521590,218477,4429686,143000,1999-11-26 00:00,T,943574400.0,1999.0,196.0,22.0,23.0,27.0,6.0,18.0,92.0,8.0,51.85169,-0.236177,E00119840
159,SG5 2BY,518276,228856,18171891,382000,2012-11-30 00:00,S,1354233600.0,2012.0,405.0,20.0,49.0,58.0,8.0,50.0,199.0,21.0,51.945638,-0.280625,E00119932
160,RM9 5BP,548477,185571,19828448,175000,2014-01-06 00:00,T,1388966400.0,2014.0,254.0,85.0,45.0,42.0,5.0,19.0,38.0,20.0,51.5495,0.140007,E00000404
161,KT2 6HF,518921,170262,1399552,119950,1996-02-09 00:00,D,823824000.0,1996.0,262.0,16.0,13.0,25.0,6.0,30.0,162.0,10.0,51.418916,-0.291129,E00014785
162,HA9 8HN,518759,186114,4653973,58000,1999-05-28 00:00,F,927846000.0,1999.0,218.0,55.0,30.0,17.0,1.0,17.0,67.0,31.0,51.561393,-0.288173,E00002787
163,CR4 4JT,528104,166713,7660714,164000,2002-10-25 00:00,T,1035500400.0,2002.0,223.0,42.0,44.0,34.0,5.0,30.0,51.0,17.0,51.385005,-0.160461,E00021072
164,E13 9PA,541269,182700,5788462,92500,2000-09-26 00:00,T,969922800.0,2000.0,342.0,61.0,42.0,52.0,4.0,30.0,94.0,59.0,51.525568,0.035043,E00018185
165,RH6 9PX,531846,143042,1213656,1500,1996-09-20 00:00,T,843174000.0,1996.0,264.0,64.0,46.0,50.0,13.0,39.0,45.0,7.0,51.171429,-0.115443,E00157135
166,ME5 8UT,577802,162310,1071831,56000,1996-08-16 00:00,S,840150000.0,1996.0,255.0,57.0,52.0,45.0,17.0,33.0,41.0,10.0,51.332085,0.55086,E00081167
167,SS7 5HY,577702,186705,1833520,46500,1997-12-05 00:00,F,881280000.0,1997.0,267.0,73.0,54.0,50.0,14.0,26.0,45.0,5.0,51.551247,0.561677,E00109342
168,NW6 1ED,525011,185424,16680785,1275000,2010-12-21 00:00,T,1292889600.0,2010.0,295.0,19.0,18.0,18.0,3.0,25.0,189.0,23.0,51.553861,-0.198273,E00004307
169,GU2 9UB,497960,151742,17713675,310000,2012-01-30 00:00,S,1327881600.0,2012.0,282.0,27.0,33.0,40.0,13.0,43.0,115.0,11.0,51.256428,-0.597596,E00155506
170,TW2 7LG,514218,173596,5942681,73000,2000-03-24 00:00,F,953856000.0,2000.0,224.0,35.0,15.0,24.0,1.0,23.0,78.0,48.0,51.449884,-0.357686,E00019669
171,EN3 5RB,535149,198330,14943493,229995,2007-03-22 00:00,T,1174521600.0,2007.0,313.0,98.0,60.0,51.0,9.0,25.0,43.0,27.0,51.667491,-0.047163,E00007679
172,TW2 6ND,514477,173203,11471094,279950,2005-06-06 00:00,T,1118012400.0,2005.0,285.0,37.0,36.0,35.0,14.0,30.0,112.0,21.0,51.44622,-0.354176,E00019646
173,TW1 1NQ,516474,174775,3899583,196000,1998-01-30 00:00,T,886118400.0,1998.0,281.0,15.0,14.0,30.0,7.0,28.0,181.0,6.0,51.459951,-0.324907,E00019449
174,BR5 1AY,543930,167347,11251718,305000,2004-01-06 00:00,S,1073347200.0,2004.0,246.0,45.0,38.0,45.0,12.0,25.0,69.0,12.0,51.386922,0.067074,E00003976
175,SE1 3BD,533531,179028,11439607,382000,2005-04-18 00:00,F,1113778800.0,2005.0,321.0,33.0,10.0,8.0,4.0,57.0,195.0,14.0,51.494434,-0.077877,E00020014
176,SG1 6BP,526468,227308,12617395,332500,2006-11-10 00:00,D,1163116800.0,2006.0,275.0,26.0,38.0,42.0,6.0,29.0,128.0,6.0,51.929927,-0.162058,E00169648
177,E14 7JT,536236,180923,4018389,237950,1999-08-16 00:00,F,934758000.0,1999.0,283.0,15.0,7.0,14.0,2.0,23.0,209.0,13.0,51.510818,-0.038205,E00167106
178,TN2 5JR,559400,137653,10239149,225000,2004-06-04 00:00,T,1086303600.0,2004.0,208.0,25.0,37.0,40.0,7.0,34.0,57.0,8.0,51.116,0.275989,E00125970
179,WD6 1BE,519340,196874,5940430,142000,2000-06-30 00:00,T,962319600.0,2000.0,250.0,46.0,24.0,26.0,5.0,25.0,98.0,26.0,51.657991,-0.276136,E00119528
180,AL6 0BZ,525537,214605,13881064,540000,2007-07-24 00:00,T,1185231600.0,2007.0,267.0,18.0,24.0,29.0,3.0,33.0,152.0,8.0,51.815984,-0.180205,E00119295
181,W10 6JL,523932,181498,2320631,225000,1997-01-14 00:00,F,853200000.0,1997.0,294.0,33.0,14.0,19.0,2.0,34.0,158.0,34.0,51.518807,-0.215224,E00014617
182,CR0 4JE,531684,165458,1181702,45000,1996-11-29 00:00,F,849225600.0,1996.0,296.0,34.0,49.0,40.0,6.0,42.0,96.0,29.0,51.372837,-0.109555,E00005851
183,SW3 6AX,526682,177934,1601335,215000,1996-06-13 00:00,F,834620400.0,1996.0,252.0,14.0,7.0,25.0,2.0,30.0,143.0,31.0,51.486177,-0.176889,E00014662
184,SM2 6LX,525686,163687,13665045,114000,2006-08-23 00:00,F,1156287600.0,2006.0,153.0,12.0,13.0,21.0,0.0,19.0,77.0,11.0,51.358359,-0.196259,E00020932
185,WD4 8ST,507610,202954,20461395,335000,2015-04-07 00:00,O,1428361200.0,2015.0,189.0,30.0,22.0,33.0,5.0,24.0,69.0,6.0,51.715047,-0.443667,E00169770
186,AL7 2LB,525822,212624,18290515,133000,2013-05-15 00:00,F,1368572400.0,2013.0,196.0,36.0,45.0,32.0,10.0,23.0,43.0,7.0,51.798118,-0.176791,E00121621
187,E16 2SE,541112,179884,14071331,330000,2007-11-23 00:00,F,1195776000.0,2007.0,365.0,9.0,15.0,32.0,2.0,35.0,234.0,38.0,51.500292,0.031812,E00174968
188,CR7 7DT,531775,168351,5793204,120500,2000-03-24 00:00,T,953856000.0,2000.0,240.0,46.0,40.0,34.0,1.0,28.0,67.0,24.0,51.398895,-0.10713,E00004989
189,NW6 7HG,524843,183747,12155241,498000,2005-06-02 00:00,D,1117666800.0,2005.0,264.0,36.0,16.0,22.0,2.0,16.0,143.0,29.0,51.538844,-0.201246,E00002652
190,HA2 8RX,512694,185793,4831914,84950,1999-09-15 00:00,F,937350000.0,1999.0,214.0,40.0,37.0,26.0,5.0,19.0,61.0,26.0,51.559761,-0.375731,E00011075
191,RH4 3JU,515188,148350,17685905,647500,2012-07-20 00:00,F,1342738800.0,2012.0,264.0,33.0,27.0,34.0,3.0,39.0,112.0,16.0,51.222773,-0.35159,E00155863
192,SL1 1QW,498208,179494,6188403,219950,2000-11-13 00:00,D,974073600.0,2000.0,468.0,69.0,58.0,59.0,7.0,46.0,148.0,81.0,51.505855,-0.586379,E00083366
193,AL7 2JT,526534,212372,15558383,246500,2008-02-20 00:00,T,1203465600.0,2008.0,237.0,61.0,39.0,43.0,9.0,33.0,41.0,11.0,51.795693,-0.166564,E00121625
194,E12 5AB,541915,185584,669394,51000,1995-09-21 00:00,T,811638000.0,1995.0,341.0,89.0,30.0,36.0,5.0,36.0,98.0,47.0,51.551258,0.045479,E00018092
195,RM8 2BB,547090,186054,21117656,290000,2016-06-08 00:00,T,1465340400.0,2016.0,241.0,74.0,30.0,43.0,7.0,22.0,45.0,20.0,51.554202,0.120234,E00000120
196,EN2 0RT,531995,197670,8562345,150000,2002-04-30 00:00,F,1020121200.0,2002.0,415.0,52.0,51.0,56.0,15.0,45.0,174.0,22.0,51.662345,-0.093018,E00007628
197,N22 5JA,531163,191396,558355,59000,1995-01-13 00:00,F,789955200.0,1995.0,327.0,69.0,24.0,31.0,6.0,34.0,110.0,53.0,51.60614,-0.107274,E00010540
198,NW6 6HB,524057,183072,8211631,162207,2002-08-23 00:00,F,1030057200.0,2002.0,277.0,30.0,13.0,26.0,0.0,32.0,142.0,34.0,51.532978,-0.212824,E00002848
199,KT6 5DW,517609,167080,19739735,1230000,2014-07-11 00:00,D,1405033200.0,2014.0,276.0,17.0,17.0,32.0,1.0,46.0,132.0,31.0,51.390583,-0.311085,E00015068
200,HA5 5AD,512212,187731,11268620,215495,2004-02-23 00:00,F,1077494400.0,2004.0,354.0,54.0,38.0,50.0,1.0,37.0,146.0,28.0,51.577185,-0.382066,E00010967
201,HA5 5AD,512212,187731,10787540,215495,2004-01-30 00:00,F,1075420800.0,2004.0,354.0,54.0,38.0,50.0,1.0,37.0,146.0,28.0,51.577185,-0.382066,E00010967
202,SS7 5AF,576896,187285,6712490,105000,2001-06-15 00:00,D,992559600.0,2001.0,211.0,63.0,44.0,35.0,11.0,20.0,28.0,10.0,51.55671,0.550355,E00109340
203,SM3 8HH,523354,164844,6667111,141500,2001-12-17 00:00,F,1008547200.0,2001.0,242.0,110.0,16.0,20.0,5.0,17.0,61.0,13.0,51.369269,-0.229348,E00020744
204,SL6 7BJ,488488,181715,5859325,154000,2000-06-01 00:00,T,959814000.0,2000.0,258.0,37.0,26.0,31.0,8.0,30.0,103.0,23.0,51.527406,-0.725861,E00083444
205,KT6 4TF,518266,167769,12735874,417500,2006-04-12 00:00,S,1144796400.0,2006.0,233.0,10.0,9.0,23.0,0.0,18.0,156.0,17.0,51.396639,-0.301418,E00015050
206,EN1 3BW,533484,197141,4010366,134500,1999-07-21 00:00,T,932511600.0,1999.0,269.0,50.0,48.0,48.0,10.0,38.0,62.0,13.0,51.657213,-0.071691,E00007651
207,SM6 8LE,529720,164194,15471098,263000,2008-02-01 00:00,T,1201824000.0,2008.0,198.0,24.0,30.0,40.0,4.0,32.0,61.0,7.0,51.36201,-0.138184,E00020562
208,SL3 7GF,500604,177920,16092699,235000,2009-07-24 00:00,S,1248390000.0,2009.0,273.0,22.0,31.0,45.0,1.0,37.0,110.0,27.0,51.491277,-0.552332,E00166704
209,HP2 4JX,506343,206522,816834,91950,1996-06-14 00:00,T,834706800.0,1996.0,292.0,83.0,39.0,36.0,6.0,29.0,83.0,16.0,51.74735,-0.461055,E00118814
210,SM7 1DN,524230,158974,18476615,965000,2013-09-13 00:00,D,1379026800.0,2013.0,291.0,38.0,27.0,47.0,12.0,39.0,121.0,7.0,51.316322,-0.218802,E00156078
211,KT4 7HL,521404,165506,42395,248600,1995-02-24 00:00,D,793584000.0,1995.0,310.0,31.0,27.0,41.0,8.0,35.0,149.0,19.0,51.375638,-0.257107,E00154988
212,N10 2NT,528604,191515,17820851,165000,2012-06-15 00:00,F,1339714800.0,2012.0,192.0,46.0,25.0,32.0,2.0,24.0,47.0,16.0,51.607782,-0.144235,E00000789
213,SW8 2AZ,530180,177908,15407776,500000,2008-02-29 00:00,F,1204243200.0,2008.0,251.0,16.0,9.0,14.0,2.0,25.0,161.0,24.0,51.485134,-0.127283,E00171539
214,GU2 8AH,498228,151139,15056845,435000,2008-05-06 00:00,D,1210028400.0,2008.0,384.0,45.0,38.0,44.0,13.0,97.0,121.0,26.0,51.250926,-0.593909,E00155555
215,HA5 4UB,512013,191063,16535222,595000,2010-07-29 00:00,S,1280358000.0,2010.0,286.0,26.0,28.0,34.0,5.0,25.0,154.0,14.0,51.607262,-0.383885,E00010790
216,CR0 4UY,530282,166719,12296823,134000,2005-06-24 00:00,F,1119567600.0,2005.0,226.0,15.0,46.0,25.0,1.0,26.0,88.0,25.0,51.384573,-0.129177,E00005012
217,UB4 8EA,509361,182321,13522478,270000,2006-12-21 00:00,S,1166659200.0,2006.0,314.0,66.0,66.0,47.0,13.0,37.0,63.0,22.0,51.529219,-0.424883,E00012085
218,LU5 5UG,502737,223736,11044002,109500,2004-03-05 00:00,F,1078444800.0,2004.0,188.0,30.0,39.0,29.0,10.0,21.0,48.0,11.0,51.902704,-0.508139,E00088748
219,LU5 5UG,502737,223736,11926580,104500,2005-05-27 00:00,F,1117148400.0,2005.0,188.0,30.0,39.0,29.0,10.0,21.0,48.0,11.0,51.902704,-0.508139,E00088748
220,LU5 5UG,502737,223736,1722807,22000,1996-09-17 00:00,F,842914800.0,1996.0,188.0,30.0,39.0,29.0,10.0,21.0,48.0,11.0,51.902704,-0.508139,E00088748
221,IG3 9BQ,545482,185914,16644211,320000,2010-08-31 00:00,S,1283209200.0,2010.0,316.0,62.0,32.0,43.0,5.0,27.0,111.0,36.0,51.553361,0.096999,E00018793
222,N17 8BT,533629,191277,2158280,82000,1997-04-09 00:00,S,860540400.0,1997.0,329.0,90.0,43.0,43.0,4.0,30.0,77.0,42.0,51.604484,-0.071818,E00010252
223,KT6 6SB,517586,166775,10562884,238000,2004-07-08 00:00,F,1089241200.0,2004.0,188.0,8.0,9.0,16.0,0.0,26.0,113.0,16.0,51.387963,-0.31159,E00015082
224,E16 2ST,543803,179913,8175999,249500,2002-12-30 00:00,F,1041206400.0,2002.0,236.0,19.0,13.0,13.0,2.0,21.0,136.0,32.0,51.499864,0.070191,E00175029
225,IG8 8AZ,542890,192123,18004385,430000,2012-02-29 00:00,S,1330473600.0,2012.0,231.0,41.0,53.0,38.0,7.0,18.0,65.0,9.0,51.609814,0.062164,E00110488
226,AL1 2NR,514717,205321,12437873,285000,2006-06-23 00:00,T,1151017200.0,2006.0,282.0,58.0,27.0,30.0,8.0,39.0,98.0,22.0,51.73487,-0.340163,E00120556
227,EN3 6FZ,537587,198199,7482395,193000,2002-09-30 00:00,T,1033340400.0,2002.0,296.0,56.0,46.0,44.0,2.0,20.0,103.0,25.0,51.665722,-0.011955,E00171169
228,EN1 1QB,533379,196279,10262942,217000,2004-08-27 00:00,T,1093561200.0,2004.0,265.0,47.0,27.0,34.0,7.0,36.0,97.0,17.0,51.6495,-0.073479,E00007534
229,SW9 0NR,531084,176779,18760557,436500,2013-12-19 00:00,F,1387411200.0,2013.0,163.0,33.0,11.0,14.0,0.0,20.0,60.0,25.0,51.474795,-0.11394,E00016101
230,RH4 1SY,517167,149732,15974301,74000,2009-12-21 00:00,F,1261353600.0,2009.0,391.0,72.0,39.0,47.0,5.0,36.0,180.0,12.0,51.234752,-0.323114,E00155740
231,SM1 2RB,525284,164889,3169627,83500,1998-09-01 00:00,T,904604400.0,1998.0,244.0,44.0,34.0,52.0,3.0,28.0,63.0,20.0,51.369251,-0.201607,E00020863
232,IG6 2BN,543739,189944,7491371,212500,2002-09-18 00:00,T,1032303600.0,2002.0,265.0,73.0,36.0,30.0,5.0,27.0,78.0,16.0,51.590019,0.073524,E00018663
233,SW6 6RA,524271,176852,1392322,138655,1996-12-02 00:00,T,849484800.0,1996.0,304.0,18.0,10.0,14.0,2.0,39.0,188.0,33.0,51.476978,-0.211975,E00009502
234,BR3 5JD,537666,169509,8785944,98000,2002-01-04 00:00,F,1010102400.0,2002.0,181.0,16.0,22.0,25.0,4.0,25.0,79.0,10.0,51.407903,-0.022051,E00003477
235,BR7 6BG,543814,171106,15429294,285000,2008-11-21 00:00,T,1227225600.0,2008.0,225.0,48.0,22.0,30.0,5.0,25.0,83.0,12.0,51.420729,0.066931,E00003359
236,N22 5RA,531887,190902,11552112,220000,2005-07-29 00:00,T,1122591600.0,2005.0,311.0,67.0,25.0,28.0,4.0,39.0,111.0,37.0,51.601523,-0.097026,E00010544
237,DA1 3AQ,553208,174512,13435588,152000,2006-04-28 00:00,T,1146178800.0,2006.0,286.0,45.0,64.0,48.0,13.0,31.0,72.0,13.0,51.448892,0.203388,E00122776
238,IG7 6DZ,546842,193502,9954405,375000,2003-12-18 00:00,D,1071705600.0,2003.0,246.0,70.0,27.0,35.0,8.0,23.0,68.0,15.0,51.621188,0.119773,E00110478
239,RH5 5TP,514521,139672,19828212,499950,2014-08-19 00:00,D,1408402800.0,2014.0,267.0,38.0,24.0,46.0,10.0,37.0,107.0,5.0,51.144792,-0.364251,E00155856
240,HA5 3PR,511684,190519,457068,95000,1995-03-24 00:00,F,796003200.0,1995.0,250.0,47.0,15.0,34.0,4.0,26.0,110.0,14.0,51.602438,-0.388807,E00010949
241,LU5 5EP,501441,224062,5408221,57500,2000-06-22 00:00,T,961628400.0,2000.0,278.0,54.0,43.0,52.0,17.0,38.0,65.0,9.0,51.905871,-0.526845,E00088745
242,SE9 1QS,543522,175295,15132237,249995,2008-11-10 00:00,T,1226275200.0,2008.0,271.0,45.0,38.0,56.0,12.0,38.0,66.0,16.0,51.458444,0.064431,E00007977
243,SE4 2NP,536240,176349,13832350,264000,2007-03-29 00:00,T,1175122800.0,2007.0,293.0,43.0,23.0,32.0,2.0,42.0,136.0,15.0,51.469714,-0.039911,E00016883
244,SL4 1HA,496457,176372,3392064,157950,1998-12-31 00:00,F,915062400.0,1998.0,244.0,16.0,20.0,26.0,5.0,21.0,142.0,14.0,51.478212,-0.612593,E00083524
245,WD7 8JY,516269,199838,10227123,299950,2004-08-12 00:00,T,1092265200.0,2004.0,276.0,30.0,26.0,41.0,2.0,24.0,139.0,14.0,51.685273,-0.319526,E00119498
246,SE6 3DS,537047,171687,20278367,137500,2015-06-04 00:00,F,1433372400.0,2015.0,209.0,39.0,47.0,31.0,0.0,13.0,61.0,18.0,51.427616,-0.030104,E00016132
247,RH8 0JX,540375,151585,1583089,68000,1996-02-15 00:00,S,824342400.0,1996.0,195.0,39.0,27.0,34.0,7.0,30.0,51.0,7.0,51.246172,0.009818,E00157256
248,LU7 2QN,490620,225274,14860086,200000,2007-09-26 00:00,T,1190761200.0,2007.0,297.0,36.0,51.0,40.0,9.0,42.0,104.0,15.0,51.918619,-0.683802,E00088895
249,LU7 9FH,493897,214963,10080068,418950,2003-12-19 00:00,D,1071792000.0,2003.0,240.0,17.0,32.0,37.0,4.0,41.0,106.0,3.0,51.825389,-0.638926,E00169107
250,CM2 9PX,571121,205744,3764290,97500,1998-08-19 00:00,S,903481200.0,1998.0,302.0,37.0,22.0,49.0,9.0,28.0,149.0,8.0,51.724314,0.47614,E00109614
251,DA4 0DW,554585,167025,19623280,499500,2014-08-13 00:00,S,1407884400.0,2014.0,237.0,40.0,29.0,34.0,8.0,33.0,87.0,6.0,51.381189,0.219695,E00124026
252,DA5 2EA,550737,172371,15677418,685000,2009-11-30 00:00,D,1259539200.0,2009.0,309.0,73.0,40.0,53.0,13.0,34.0,87.0,9.0,51.430298,0.16696,E00122607
253,SM3 8DF,524050,163318,1177267,186500,1996-08-30 00:00,D,841359600.0,1996.0,241.0,35.0,26.0,42.0,8.0,25.0,94.0,11.0,51.355402,-0.219872,E00020721
254,E14 3TG,537562,178404,2547447,90300,1997-03-07 00:00,F,857692800.0,1997.0,230.0,7.0,11.0,15.0,0.0,20.0,159.0,18.0,51.487861,-0.02009,E00021533
255,TN6 1EX,552085,130306,12986107,169000,2006-09-15 00:00,S,1158274800.0,2006.0,178.0,63.0,15.0,19.0,6.0,11.0,51.0,13.0,51.051969,0.168471,E00107449
256,BR3 1LS,536219,169925,5221132,380000,2000-02-01 00:00,S,949363200.0,2000.0,284.0,22.0,34.0,39.0,6.0,27.0,152.0,4.0,51.411991,-0.042683,E00003919
257,CM1 6NB,571949,208451,5697398,127000,2000-11-15 00:00,S,974246400.0,2000.0,237.0,65.0,30.0,40.0,14.0,27.0,52.0,9.0,51.748403,0.489468,E00109846
258,HA1 3PR,515298,185828,19842917,540000,2014-12-05 00:00,S,1417737600.0,2014.0,324.0,45.0,21.0,34.0,7.0,31.0,143.0,43.0,51.55955,-0.338187,E00010719
259,EN5 4JL,524150,196691,18395514,475000,2013-05-09 00:00,T,1368054000.0,2013.0,278.0,38.0,32.0,37.0,6.0,31.0,120.0,14.0,51.655235,-0.206746,E00001230
260,EN5 4JL,524150,196691,565010,103000,1995-09-15 00:00,T,811119600.0,1995.0,278.0,38.0,32.0,37.0,6.0,31.0,120.0,14.0,51.655235,-0.206746,E00001230
261,SG4 0EX,519846,229278,19203240,134500,2014-12-05 00:00,F,1417737600.0,2014.0,249.0,15.0,20.0,35.0,7.0,24.0,143.0,5.0,51.949094,-0.257633,E00119897
262,DA8 2PT,551955,177415,10923359,72000,2004-08-27 00:00,F,1093561200.0,2004.0,168.0,35.0,22.0,26.0,1.0,22.0,47.0,15.0,51.475278,0.186991,E00002114
263,W11 1EA,524913,181401,2080828,187000,1997-04-14 00:00,F,860972400.0,1997.0,196.0,31.0,9.0,21.0,2.0,25.0,88.0,20.0,51.517719,-0.201112,E00014170
264,EN3 7EF,535804,196414,15051444,224000,2008-01-04 00:00,S,1199404800.0,2008.0,289.0,99.0,39.0,26.0,8.0,41.0,53.0,23.0,51.650143,-0.03844,E00007464
265,HP1 1QZ,504415,206159,13762053,187750,2007-07-27 00:00,F,1185490800.0,2007.0,191.0,40.0,23.0,23.0,7.0,21.0,70.0,7.0,51.744457,-0.488936,E00118769
266,IG8 7LD,541543,191149,7704216,129995,2002-05-28 00:00,T,1022540400.0,2002.0,230.0,22.0,32.0,28.0,5.0,32.0,91.0,20.0,51.601402,0.042331,E00018409
267,N12 8QS,526291,193010,18417718,220000,2013-12-11 00:00,F,1386720000.0,2013.0,304.0,26.0,28.0,25.0,0.0,27.0,153.0,45.0,51.62175,-0.177094,E00001572
268,E12 5PU,542770,185416,15174410,250000,2008-02-29 00:00,T,1204243200.0,2008.0,453.0,121.0,46.0,47.0,2.0,46.0,122.0,69.0,51.549578,0.057707,E00018079
269,WD3 8GL,504151,194432,14754436,268500,2007-08-23 00:00,T,1187823600.0,2007.0,306.0,26.0,46.0,41.0,3.0,40.0,125.0,25.0,51.639059,-0.496358,E00121095
270,EN9 3TY,540308,200330,11450070,125000,2005-12-16 00:00,F,1134691200.0,2005.0,288.0,41.0,57.0,56.0,9.0,47.0,64.0,14.0,51.683908,0.027829,E00110791
271,NW5 4AX,528363,185256,4432386,122000,1999-03-30 00:00,F,922748400.0,1999.0,450.0,111.0,67.0,39.0,5.0,49.0,146.0,33.0,51.551599,-0.150013,E00004364
272,E14 9WZ,537451,178991,9970996,170000,2003-08-06 00:00,F,1060124400.0,2003.0,259.0,36.0,37.0,22.0,4.0,25.0,116.0,19.0,51.493163,-0.02146,E00021517
273,AL3 8JS,506596,215941,14580626,280000,2007-03-28 00:00,S,1175036400.0,2007.0,260.0,63.0,32.0,32.0,14.0,35.0,77.0,7.0,51.831921,-0.454459,E00119028
274,E16 2HT,542708,180093,3697158,50000,1998-03-25 00:00,T,890784000.0,1998.0,264.0,63.0,29.0,34.0,2.0,29.0,67.0,40.0,51.501719,0.054657,E00018209
275,E13 9NL,541210,182582,4424550,38000,1999-04-08 00:00,T,923526000.0,1999.0,224.0,47.0,27.0,31.0,3.0,16.0,61.0,39.0,51.524496,0.034073,E00018186
276,UB4 9TA,512224,181606,14380685,188000,2007-03-29 00:00,F,1175122800.0,2007.0,197.0,20.0,15.0,28.0,4.0,20.0,83.0,27.0,51.52224,-0.383841,E00012674
277,UB4 9TA,512224,181606,14526886,185000,2007-03-20 00:00,F,1174348800.0,2007.0,197.0,20.0,15.0,28.0,4.0,20.0,83.0,27.0,51.52224,-0.383841,E00012674
278,W13 9LU,516921,179820,6063004,272000,2000-05-04 00:00,T,957394800.0,2000.0,266.0,24.0,14.0,20.0,4.0,31.0,149.0,24.0,51.505228,-0.316763,E00006874
279,E14 8RL,536879,180532,6428711,495000,2001-09-07 00:00,F,999817200.0,2001.0,181.0,3.0,3.0,9.0,1.0,13.0,135.0,17.0,51.507149,-0.029097,E00021511
280,EN3 6SP,536206,199135,1939856,128000,1997-03-27 00:00,D,859420800.0,1997.0,268.0,66.0,30.0,42.0,8.0,28.0,70.0,24.0,51.674478,-0.031574,E00007200
281,E17 3NR,538673,189109,12600173,220000,2006-09-29 00:00,F,1159484400.0,2006.0,287.0,47.0,28.0,24.0,4.0,20.0,82.0,82.0,51.583784,0.000114,E00022480
282,GU7 2PX,496567,144640,876436,75000,1996-05-31 00:00,F,833497200.0,1996.0,218.0,19.0,14.0,29.0,3.0,34.0,103.0,16.0,51.192843,-0.619562,E00157632
283,N17 0LP,534130,190682,2120074,40000,1997-07-03 00:00,F,867884400.0,1997.0,191.0,64.0,13.0,22.0,5.0,19.0,36.0,32.0,51.599018,-0.064815,E00010426
284,SM1 2HU,524736,164484,19851285,315000,2014-08-21 00:00,T,1408575600.0,2014.0,263.0,50.0,38.0,43.0,12.0,22.0,84.0,14.0,51.365732,-0.209631,E00020931
285,AL2 3HX,513599,204148,12646805,380000,2006-11-03 00:00,T,1162512000.0,2006.0,202.0,24.0,29.0,31.0,10.0,29.0,70.0,9.0,51.724564,-0.356743,E00120510
286,GU6 7JS,506816,138709,18291092,330000,2013-03-28 00:00,S,1364428800.0,2013.0,246.0,48.0,45.0,35.0,16.0,37.0,52.0,13.0,51.137636,-0.474609,E00157422
287,SM6 9NU,529230,163094,6906467,265000,2001-06-28 00:00,S,993682800.0,2001.0,242.0,27.0,32.0,36.0,5.0,38.0,91.0,13.0,51.352227,-0.145618,E00021040
288,SG1 4HU,525205,226336,23116,48000,1995-12-15 00:00,T,818985600.0,1995.0,237.0,46.0,40.0,54.0,9.0,24.0,42.0,22.0,51.921477,-0.18077,E00120796
289,ME5 9AJ,575830,163584,10527654,90000,2004-06-30 00:00,F,1088550000.0,2004.0,253.0,71.0,44.0,50.0,8.0,25.0,40.0,15.0,51.344183,0.5234,E00081732
